fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,gloss
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/olympics.mp4,0,39652,182,57,546,400,olympics
25,-1,1,6,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58545.mp4,0,40239,48,4,246,240,or
25,-1,1,7,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468722420.6184.mp4,0,40240,120,0,501,480,or
25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14205.mp4,0,40242,70,12,209,192,or
25,-1,1,2,12,aslsearch,val,http://www.aslsearch.com/signs/videos/speech.mp4,0,40104,198,51,575,400,oral
25,-1,1,3,97,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OR/ORAL-1531.mp4,0,66245,164,29,459,370,oral
25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Oral%202-8GbSo_YNVS0.mp4,0,40097,721,57,1631,1067,oral
25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9165.mp4,0,40102,79,16,220,192,oral
25,-1,1,1,0,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/58546.mp4,0,40342,53,7,239,240,our
25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468722751.2592.mp4,0,40343,135,0,509,480,our
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9156.mp4,0,40345,68,15,215,192,our
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/our.mp4,0,40347,190,54,547,400,our
25,-1,1,1,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/457206.mp4,0,40528,58,0,251,240,overcome
25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468722890.7079.mp4,0,40529,145,0,560,480,overcome
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6778.mp4,0,40531,70,17,208,192,overcome
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6779.mp4,0,40532,69,19,212,192,overcome
25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6780.mp4,0,40533,67,16,203,192,overcome
25,-1,1,0,97,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PA/PACK-1521.mp4,0,66258,179,28,485,370,pack
25,-1,1,1,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/457212.mp4,0,40722,22,0,297,240,pack
25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pack-O0Vq05LKGyg.mp4,0,40723,470,88,1477,1080,pack
25,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22622.mp4,0,40726,69,22,232,192,pack
25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/pack.mp4,0,40728,189,60,585,400,pack
25,-1,1,1,0,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/63557.mp4,0,40828,47,8,256,240,painter
25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468723215.4431.mp4,0,40829,137,0,564,480,painter
25,-1,1,3,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23260.mp4,0,40830,71,19,217,192,painter
25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23261.mp4,0,40831,69,20,228,192,painter
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/painter.mp4,0,40833,190,54,566,400,painter
25,-1,1,1,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/157904.mp4,0,41262,63,9,269,240,part
25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468724050.9774.mp4,0,41263,141,0,514,480,part
25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23931.mp4,0,41265,47,18,198,192,part
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/segment.mp4,0,41267,209,50,566,400,part
25,-1,1,2,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7373.mp4,0,41559,56,12,234,192,pause
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/break3.mp4,0,41563,151,51,555,400,pause
25,-1,1,8,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457699.mp4,0,41553,39,0,270,240,pause
25,-1,1,9,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pause%2C%20Suspend%2C%20Hold-YsKzhsOjeS0.mp4,0,41554,638,137,1772,1080,pause
25,-1,1,10,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468724469.3639.mp4,0,41555,42,0,579,480,pause
25,-1,1,0,37,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/457708.mp4,0,41644,30,0,270,240,peaceful
25,-1,1,1,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Peace%202-DluAZ0E4_9E.mp4,0,41645,630,32,1841,1080,peaceful
25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Peace%203-wL1DvLSQ6QI.mp4,0,41646,549,35,1885,1080,peaceful
25,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Peace-5buZJB4Fjz0.mp4,0,41647,679,45,1804,1080,peaceful
25,-1,1,4,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466726142.3586.mp4,0,41648,64,17,586,480,peaceful
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6699.mp4,0,41649,57,13,230,192,peaceful
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/peace.mp4,0,41650,170,53,556,400,peaceful
25,-1,1,1,101,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PE/PEAR-881.mp4,0,66273,154,8,472,370,pear
25,-1,1,2,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457709.mp4,0,41705,61,0,261,240,pear
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7300.mp4,0,41708,82,16,217,192,pear
25,-1,1,1,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/91560.mp4,0,41774,56,21,273,240,peel
25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Peel%2C%20Pare-DNUtnKYnKSo.mp4,0,41775,740,141,1695,1080,peel
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14802.mp4,0,41777,72,11,223,192,peel
25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/peel.mp4,0,41780,188,53,557,400,peel
25,-1,1,1,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/457713.mp4,0,41811,57,0,256,240,penalty
25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468724712.7432.mp4,0,41812,123,0,554,480,penalty
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14433.mp4,0,41814,76,15,205,192,penalty
25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/discipline.mp4,0,41816,232,48,498,400,penalty
25,-1,1,1,101,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PE/PENNSYLVANIA-885.mp4,0,66277,201,6,492,370,pennsylvania
25,-1,1,2,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pennsylvania-M6dJoh6osVI.mp4,0,41896,842,64,1721,1063,pennsylvania
25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468724783.1897.mp4,0,41897,105,0,525,480,pennsylvania
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9469.mp4,0,41899,69,12,210,192,pennsylvania
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9470.mp4,0,41900,68,12,212,192,pennsylvania
25,-1,1,0,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468724803.4799.mp4,0,41902,126,0,517,480,penny
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6753.mp4,0,41905,63,10,214,192,penny
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/one-cent.mp4,0,41907,196,54,573,400,penny
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/permit.mp4,0,42148,177,57,576,400,permit
25,-1,1,7,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457729.mp4,0,42137,31,0,277,240,permit
25,-1,1,8,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Allow%2C%20Permission-wr8dPM7bL8Y.mp4,0,42138,620,54,1802,1080,permit
25,-1,1,12,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24153.mp4,0,42142,72,15,219,192,permit
25,-1,1,1,19,elementalasl,test,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/phrase.mov,0,42501,80,7,228,180,phrase
25,-1,1,2,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/457757.mp4,0,42502,64,0,248,240,phrase
25,-1,1,3,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Phrase%2C%20Language-vDKs0r158ig.mp4,0,42503,469,149,1565,1080,phrase
25,-1,1,4,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Phrase-WlEx34avkk0.mp4,0,42504,581,107,1643,1080,phrase
25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468765232.9077.mp4,0,42505,60,0,559,480,phrase
25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8614.mp4,0,42507,50,15,221,192,phrase
25,-1,1,4,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468726019.7783.mp4,0,42605,127,0,510,480,pickle
25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8090.mp4,0,42607,78,18,221,192,pickle
25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8111.mp4,0,42608,82,17,221,192,pickle
25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8112.mp4,0,42609,85,15,219,192,pickle
25,-1,1,1,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/457780.mp4,0,42761,41,1,243,240,pilot
25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468726273.8352.mp4,0,42762,112,0,551,480,pilot
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8835.mp4,0,42764,42,1,226,192,pilot
25,-1,1,7,41,aslsearch,train,http://www.aslsearch.com/signs/videos/pilot.mp4,0,42767,238,35,507,400,pilot
25,-1,1,1,101,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PL/PLAYER-907.mp4,0,66300,196,7,490,370,player
25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468754034.4024.mp4,0,43147,165,0,581,480,player
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14110.mp4,0,43149,56,11,212,192,player
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/player.mp4,0,43151,203,71,577,400,player
25,-1,1,0,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/116348.mp4,0,43507,69,9,259,240,polar bear
25,-1,1,1,48,asldeafined,val,https://media.asldeafined.com/vocabulary/1546609238.7229.mp4,0,43508,106,16,507,480,polar bear
25,-1,1,3,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22199.mp4,0,43510,78,19,207,192,polar bear
25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22200.mp4,0,43511,84,19,208,192,polar bear
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/polar-bear.mp4,0,43513,189,49,556,400,polar bear
25,-1,1,0,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/116353.mp4,0,43536,54,10,249,240,policeman
25,-1,1,2,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/policeman.mp4,0,43537,383,50,790,720,policeman
25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468754360.5475.mp4,0,43538,132,0,518,480,policeman
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14010.mp4,0,43539,74,7,211,192,policeman
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14012.mp4,0,43540,74,6,211,192,policeman
25,-1,1,0,101,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PO/POOP-916.mp4,0,66311,204,11,476,370,poop
25,-1,1,1,52,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20poop-nd5FxzIzYnE.mp4,0,43671,367,14,813,480,poop
25,-1,1,2,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1522677946.3609.mp4,0,43672,138,21,515,480,poop
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8214.mp4,0,43674,89,14,229,192,poop
25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/crap.mp4,0,43677,202,62,568,400,poop
25,-1,1,0,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468754908.7567.mp4,0,43873,139,0,573,480,post
25,-1,1,1,12,aslsearch,val,http://www.aslsearch.com/signs/videos/post.mp4,0,43885,185,54,562,400,post
25,-1,1,1,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/157954.mp4,0,43945,36,13,268,240,potential
25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468754886.902.mp4,0,43946,167,0,553,480,potential
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7818.mp4,0,43948,77,18,237,192,potential
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9066.mp4,0,43949,65,18,213,192,potential
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/ability.mp4,0,43950,180,46,579,400,potential
25,-1,1,1,78,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/91817.mp4,0,44019,70,34,258,240,poverty
25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Poor%252C%20Poverty.mp4,0,44020,501,68,1039,720,poverty
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/2/2404.mp4,0,44023,64,15,199,192,poverty
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/poor.mp4,0,44024,186,55,551,400,poverty
25,-1,1,1,12,aslsearch,val,http://www.aslsearch.com/signs/videos/care2.mp4,0,44175,191,57,561,400,precious
25,-1,1,2,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PR/PRECIOUS-923.mp4,0,66321,212,6,491,370,precious
25,-1,1,3,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/116387.mp4,0,44167,80,8,263,240,precious
25,-1,1,4,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cherish%2C%20Precious-MpcsMbSUUGo.mp4,0,44168,739,121,1515,1077,precious
25,-1,1,8,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22881.mp4,0,44172,101,23,213,192,precious
25,-1,1,0,19,elementalasl,test,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/precipitation.mov,0,44176,48,5,319,180,precipitation
25,-1,1,1,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468758059.4199.mp4,0,44177,109,0,584,480,precipitation
25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14605.mp4,0,44178,54,0,238,192,precipitation
25,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14606.mp4,0,44179,54,0,237,192,precipitation
25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22993.mp4,0,44180,41,7,248,192,precipitation
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/precipitation.mp4,0,44182,184,55,567,400,precipitation
25,-1,1,1,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/116388.mp4,0,44184,79,6,270,240,precise
25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Exact%2C%20Precise%2C%20Specific-SfsTP2s2NfY.mp4,0,44185,606,77,1550,1080,precise
25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468842317.9240.mp4,0,44186,148,0,539,480,precise
25,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24084.mp4,0,44188,79,17,198,192,precise
25,-1,1,1,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Preschool-5-3v8148auQ.mp4,0,44299,586,39,1607,1080,preschool
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9649.mp4,0,44301,65,8,212,192,preschool
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/preschool.mp4,0,44303,210,54,573,400,preschool
25,-1,1,0,37,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/457804.mp4,0,44485,41,0,235,240,pride
25,-1,1,2,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457806.mp4,0,44486,36,0,240,240,pride
25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468755818.3272.mp4,0,44487,93,0,534,480,pride
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6059.mp4,0,44488,70,8,222,192,pride
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/pride.mp4,0,44490,196,49,561,400,pride
25,-1,1,1,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468755917.15.mp4,0,44524,97,0,537,480,prince
25,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6279.mp4,0,44526,52,11,219,192,prince
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/prince.mp4,0,44529,177,52,566,400,prince
25,-1,1,1,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468755936.7972.mp4,0,44532,83,0,532,480,princess
25,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6278.mp4,0,44534,52,13,220,192,princess
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/princess.mp4,0,44537,174,52,570,400,princess
25,-1,1,1,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/244845.mp4,0,44549,51,8,269,240,principle
25,-1,1,2,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Policy%2C%20Principle-JE8d96C635o.mp4,0,44550,697,75,1650,1080,principle
25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468755980.2372.mp4,0,44551,137,0,556,480,principle
25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24151.mp4,0,44552,84,18,208,192,principle
25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/policy.mp4,0,44555,195,54,550,400,principle
25,-1,1,2,0,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/63627.mp4,0,44715,50,13,254,240,process
25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468756283.3420.mp4,0,44716,140,1,560,480,process
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7585.mp4,0,44719,77,14,225,192,process
25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/sequence.mp4,0,44721,193,50,550,400,process
25,-1,1,1,19,elementalasl,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/benefit.mov,0,44811,65,10,240,180,profit
25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468756604.4075.mp4,0,44812,47,0,544,480,profit
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1214.mp4,0,44814,31,13,225,192,profit
25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/gain2.mp4,0,44817,145,52,534,400,profit
25,-1,1,1,77,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/191474.mp4,0,44843,8,0,302,240,progress
25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Process%2C%20Progress-0yATcJMlIv0.mp4,0,44844,585,57,1767,1080,progress
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7585.mp4,0,44847,77,14,225,192,progress
25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/sequence.mp4,0,44849,193,50,550,400,progress
25,-1,1,1,77,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/185923.mp4,0,44958,33,0,296,240,propaganda
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9962.mp4,0,44962,54,10,221,192,propaganda
25,-1,1,1,26,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/307953.mp4,0,44970,84,16,249,240,proper
25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468756874.8832.mp4,0,44971,166,2,554,480,proper
25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23335.mp4,0,44973,92,22,206,192,proper
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/appropriate.mp4,0,44975,195,49,555,400,proper
25,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/116429.mp4,0,45164,51,6,251,240,psychologist
25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22645.mp4,0,45166,73,16,225,192,psychologist
25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/psychiatrist.mp4,0,45168,246,37,517,400,psychologist
25,-1,1,3,45,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hearing%2C%20Public-QTXYOo6ZB8I.mp4,0,45193,623,138,1480,1069,public
25,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468757216.4764.mp4,0,45194,104,0,612,480,public
25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6412.mp4,0,45196,62,17,218,192,public
25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/public.mp4,0,45198,223,38,509,400,public
25,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/public.mp4,0,45199,223,38,509,400,public
25,-1,1,0,19,elementalasl,test,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/publish.mov,0,45218,81,7,231,180,publish
25,-1,1,1,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/94003.mp4,0,45219,77,25,244,240,publish
25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Print-7t9_Na9BNco.mp4,0,45220,594,63,1452,1080,publish
25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468757257.3187.mp4,0,45221,155,0,543,480,publish
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8899.mp4,0,45223,78,15,203,192,publish
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/print.mp4,0,45224,197,54,555,400,publish
25,-1,1,0,50,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/51764.mp4,0,45410,28,0,294,240,purchase
25,-1,1,1,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466725657.9852.mp4,0,45411,74,28,524,480,purchase
25,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6442.mp4,0,45413,68,14,215,192,purchase
25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/buy.mp4,0,45416,231,40,486,400,purchase
25,-1,1,0,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/244840.mp4,0,45419,56,10,263,240,pure
25,-1,1,1,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468757331.427.mp4,0,45420,125,0,568,480,pure
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6360.mp4,0,45423,53,14,221,192,pure
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/clean.mp4,0,45425,186,53,547,400,pure
25,-1,1,1,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/116451.mp4,0,45468,52,0,255,240,pursue
25,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468513116.9255.mp4,0,45469,101,13,566,480,pursue
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8438.mp4,0,45471,74,16,219,192,pursue
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/chase.mp4,0,45473,168,54,572,400,pursue
25,-1,1,1,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468754965.788.mp4,0,45525,142,0,546,480,put off
25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468756474.6417.mp4,0,45526,139,0,531,480,put off
25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6586.mp4,0,45529,82,17,216,192,put off
25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6589.mp4,0,45530,78,14,216,192,put off
25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/delay.mp4,0,45532,197,62,548,400,put off
25,-1,1,1,96,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-Q-1661.mp4,0,66055,202,31,538,370,q
25,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1528812058.7327.mp4,0,45597,136,34,573,480,q
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/10/10016.mp4,0,45599,89,9,225,192,q
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/q.mp4,0,45601,157,63,577,400,q
25,-1,1,1,101,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/QU/QUALITY-995.mp4,0,66360,212,6,488,370,quality
25,-1,1,2,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/quality.mov,0,45637,73,7,228,180,quality
25,-1,1,3,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/481422.mp4,0,45638,54,0,265,240,quality
25,-1,1,4,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Quality-zbHnoxU2i_4.mp4,0,45639,356,72,1552,1080,quality
25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468757611.461.mp4,0,45640,150,0,525,480,quality
